route_id,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal,centroid_lat,centroid_lon,client_id
124,Navy Pier,2025-06-01,1274.6,1670.4,1197.0,39434,41.8857488802589,-87.6256503592233,4
125,Water Tower Express,2025-06-01,561.5,0.0,0.0,11792,41.88733831147541,-87.63450946994536,4
126,Jackson,2025-06-01,3124.4,2128.0,1531.9,81785,41.87703924742268,-87.69833780491673,5
134,Stockton/LaSalle Express,2025-06-01,1599.1,0.0,0.0,33582,41.90604431349206,-87.62789051587302,4
135,Clarendon/LaSalle Express,2025-06-01,1571.6,0.0,0.0,33004,41.91916866069651,-87.63220687363184,4
136,Sheridan/LaSalle Express,2025-06-01,1062.8,0.0,0.0,22319,41.93659799649431,-87.63807529272567,4
143,Stockton/Michigan Express,2025-06-01,837.8,0.0,0.0,17594,41.90857480745342,-87.62898823136646,4
146,Inner Lake Shore/Michigan Express,2025-06-01,10874.9,10210.5,8137.1,309901,41.909313351541854,-87.63023937621145,4
147,Outer DuSable Lake Shore Express,2025-06-01,8736.8,7508.6,6327.0,245143,41.94978855037187,-87.6424022204192,4
148,Clarendon/Michigan Express,2025-06-01,1386.0,0.0,0.0,29107,41.92549256585366,-87.63506511609755,4
151,Sheridan,2025-06-01,12320.4,13454.2,10376.2,364427,41.93797105971049,-87.64200677020507,4
152,Addison,2025-06-01,6712.2,3946.8,3318.3,173335,41.94578617056856,-87.77585209364548,1
155,Devon,2025-06-01,4328.6,3511.4,3231.6,121103,41.99942776973685,-87.67911623464911,6
156,LaSalle,2025-06-01,4014.3,0.0,0.0,84299,41.91054481885857,-87.63572922952854,4
157,Streeterville/Taylor,2025-06-01,4235.9,0.0,0.0,88955,41.872754388790035,-87.66236111209965,5
165,West 65th,2025-06-01,134.0,0.0,0.0,2814,41.775762804971315,-87.76662106500956,3
169,69th-UPS Express,2025-06-01,107.2,12.6,0.0,2302,41.74927048829613,-87.7551320397387,3
171,U. of Chicago/Hyde Park,2025-06-01,287.2,180.2,0.0,6753,41.793179976351354,-87.59417782770271,0
172,U. of Chicago/Kenwood,2025-06-01,586.3,107.5,384.1,14664,41.79624544061303,-87.59702345977011,0
192,U. of Chicago Hospitals Express,2025-06-01,460.5,0.0,0.0,9670,41.83004343621399,-87.60717723539095,0
201,Central/Ridge,2025-06-01,1085.2,648.3,0.0,25383,42.050306421180274,-87.69875863783346,6
206,Evanston Circulator,2025-06-01,176.2,0.0,0.0,3701,42.04167457817419,-87.69702300839455,6
1,Bronzeville/Union Station,2025-07-01,1044.0,0.0,0.0,22969,41.86270845009074,-87.62751832486389,4
2,Hyde Park Express,2025-07-01,1951.8,0.0,0.0,42940,41.83797426358696,-87.60603438043478,0
3,King Drive,2025-07-01,12637.4,9724.2,7534.3,354591,41.81207199935107,-87.61900935561324,0
4,Cottage Grove,2025-07-01,11024.9,9896.5,7631.6,320292,41.79346131587302,-87.61174186507937,0
X4,Cottage Grove Express,2025-07-01,2120.6,0.0,0.0,46652,41.798583813901345,-87.61315383744395,0
N5,South Shore Night Bus,2025-07-01,144.7,155.1,193.8,1845,41.747589059646984,-87.57966599026172,2
6,Jackson Park Express,2025-07-01,5717.9,5955.5,5383.1,176531,41.81521174333877,-87.59344591789015,0
7,Harrison,2025-07-01,2951.8,0.0,0.0,64940,41.87511370790816,-87.66249154846939,5
8,Halsted,2025-07-01,15123.1,11497.8,8514.4,421271,41.852703962273644,-87.64741231690141,5
8A,South Halsted,2025-07-01,1765.0,1328.9,1208.6,50189,41.71725633639495,-87.64205832721011,2
9,Ashland,2025-07-01,15080.3,14674.6,12953.8,455234,41.847488411901445,-87.66614635704323,5
X9,Ashland Express,2025-07-01,4676.3,0.0,0.0,102878,41.843996949019605,-87.66556922990196,5
11,Lincoln,2025-07-01,992.6,577.6,404.1,26169,41.99252418870968,-87.70289943387097,6
12,Roosevelt,2025-07-01,6992.4,4892.1,3859.6,192699,41.86665699568966,-87.69360280517242,5
J14,Jeffery Jump,2025-07-01,7160.2,4169.3,3132.7,189864,41.793369135927236,-87.59149178928752,0
15,Jeffery Local,2025-07-01,4348.9,3663.5,2584.2,123251,41.76439597352746,-87.58755362144275,0
18,16th/18th,2025-07-01,2820.5,2263.0,1632.1,79264,41.8588593442029,-87.72437428623189,5
20,Madison,2025-07-01,10850.3,7533.0,6195.8,299819,41.881294665647296,-87.69337781549439,5
21,Cermak,2025-07-01,6691.2,5759.0,4192.9,191207,41.851482421323055,-87.7081956056519,5
22,Clark,2025-07-01,12715.4,11536.6,9109.6,371433,41.94712498175182,-87.65297887226278,4
24,Wentworth,2025-07-01,1656.4,0.0,0.0,36441,41.81418132816137,-87.63115587509697,0
26,South Shore Express,2025-07-01,2669.9,0.0,0.0,58737,41.78100415245283,-87.57703864943396,0
28,Stony Island,2025-07-01,3509.4,1964.9,1585.9,92996,41.80139024593967,-87.59824213689096,0
29,State,2025-07-01,8394.3,9389.3,6683.2,255647,41.81664578911564,-87.62584710827664,0
30,South Chicago,2025-07-01,1968.1,1303.5,742.4,52225,41.70633345603752,-87.55784333645956,2
31,31st,2025-07-01,430.5,0.0,0.0,9470,41.83700625749559,-87.63762934920635,0
34,South Michigan,2025-07-01,3207.3,2096.4,2087.5,89384,41.685294710353865,-87.61780620314549,2
35,31st/35th,2025-07-01,3256.3,2126.6,1771.5,89003,41.83288785258964,-87.68449886155378,5
36,Broadway,2025-07-01,10018.0,11076.0,8747.2,308435,41.93648539526542,-87.64466189454807,4
37,Sedgwick,2025-07-01,1443.8,0.0,0.0,31763,41.90034350930626,-87.63841551776649,4
39,Pershing,2025-07-01,1239.0,458.1,394.9,31065,41.824165926689574,-87.65635449026347,5
43,43rd,2025-07-01,814.8,361.9,302.1,20885,41.816307030501086,-87.62689561220044,0
44,Wallace-Racine,2025-07-01,2193.3,975.3,981.4,57061,41.79913625199203,-87.64913145219123,7
47,47th,2025-07-01,7533.1,5788.8,4422.2,210995,41.80519930159706,-87.68395456142505,7
48,South Damen,2025-07-01,498.9,0.0,0.0,10975,41.77432695428572,-87.67480585428571,7
49,Western,2025-07-01,12447.5,11661.3,9401.7,367497,41.8634918214649,-87.68599027873856,5
49B,North Western,2025-07-01,3651.5,2847.8,2445.1,103948,41.99245736165577,-87.68971186056645,6
X49,Western Express,2025-07-01,3403.5,0.0,0.0,74877,41.863894052938065,-87.6859992599259,5
50,Damen,2025-07-01,6976.1,4668.7,3678.5,190542,41.91504755564648,-87.67671287397708,4
51,51st,2025-07-01,891.0,649.6,498.7,24693,41.802107210526316,-87.66349260526316,7
52,Kedzie,2025-07-01,5719.0,4078.4,3124.0,157752,41.84108998082454,-87.70487544199425,5
52A,South Kedzie,2025-07-01,2861.7,1642.1,1313.3,76091,41.741102609879036,-87.70325261088709,7
53,Pulaski,2025-07-01,13084.5,9451.9,7396.9,362651,41.87115787077949,-87.72562793830762,5
53A,South Pulaski,2025-07-01,4980.9,2664.6,2013.7,130308,41.741355448705654,-87.72179026653883,3
54,Cicero,2025-07-01,7612.7,5794.8,5375.4,217535,41.902075903189065,-87.74587446241458,1
54A,North Cicero/Skokie Blvd.,2025-07-01,543.6,0.0,0.0,11958,42.010730629310345,-87.74814805555555,6
54B,South Cicero,2025-07-01,1987.3,1731.0,1266.1,56974,41.80321414405987,-87.743139,3
55,Garfield,2025-07-01,6343.3,5098.2,4904.8,184470,41.79341361610738,-87.6622817771812,7
55A,55th/Austin,2025-07-01,137.5,0.0,0.0,3026,41.78738842998028,-87.75930810650888,3
55N,55th/Narragansett,2025-07-01,334.2,201.3,0.0,8158,41.789007552962296,-87.76397602513465,3
56,Milwaukee,2025-07-01,5791.5,3784.8,3061.0,157858,41.92085398073836,-87.69395108105938,1
57,Laramie,2025-07-01,1296.9,642.3,450.3,33352,41.89084842175573,-87.75444982633587,1
59,59th/61st,2025-07-01,2314.4,1141.7,0.0,55483,41.786643209703946,-87.65843892845395,7
60,Blue Island/26th,2025-07-01,8886.4,6413.7,5375.5,248034,41.86002097867804,-87.67448119474058,5
62,Archer,2025-07-01,7311.4,5268.6,4436.5,204108,41.831196224383916,-87.68645058819715,5
62H,Archer/Harlem,2025-07-01,680.6,366.2,0.0,16437,41.789729205,-87.77199206833333,3
63,63rd,2025-07-01,10088.0,6983.1,6333.8,281538,41.77979564413681,-87.66852664820847,7
63W,West 63rd,2025-07-01,1066.5,535.3,426.8,27737,41.77875761893765,-87.77166333949192,3
65,Grand,2025-07-01,6927.4,5819.1,3986.5,195611,41.90243625119237,-87.70207508505564,1
66,Chicago,2025-07-01,17505.9,14264.8,11587.7,500128,41.894955418367346,-87.75548676870748,1
67,67th-69th-71st,2025-07-01,5209.8,4129.3,3418.9,148227,41.76742007088414,-87.65544472865854,7
68,Northwest Highway,2025-07-01,749.4,432.7,300.3,19720,41.99076776470588,-87.79600088071896,6
70,Division,2025-07-01,6303.6,4840.3,3943.8,177759,41.902938229952824,-87.69604348820755,1
71,71st/South Shore,2025-07-01,6811.1,4402.7,3699.2,185951,41.74483280141287,-87.57029791679749,2
72,North,2025-07-01,10991.4,9508.4,7625.4,317971,41.91005346877602,-87.72004403746878,1
73,Armitage,2025-07-01,4223.7,2876.4,2128.9,115071,41.916391976294996,-87.68754897980685,1
74,Fullerton,2025-07-01,8801.7,6945.3,5511.9,248979,41.92451706951219,-87.72564805365853,1
75,74th-75th,2025-07-01,4124.9,3466.6,2307.4,116151,41.757461065693434,-87.62657061719383,7
76,Diversey,2025-07-01,8666.0,6013.2,4332.1,236365,41.93162639941691,-87.71702104664723,1
77,Belmont,2025-07-01,13192.0,9722.5,7752.2,367874,41.938922492341355,-87.69508701641139,1
78,Montrose,2025-07-01,5917.1,4107.4,3697.9,165095,41.96095534585153,-87.72573755109171,6
79,79th,2025-07-01,14079.8,10810.9,9544.8,400724,41.75099047742364,-87.64993755511288,7
80,Irving Park,2025-07-01,7778.1,5764.4,4647.1,217411,41.95343202188184,-87.74565515390226,1
81,Lawrence,2025-07-01,8622.1,6352.5,5721.2,243702,41.96846732520325,-87.7049734622532,6
81W,West Lawrence,2025-07-01,1378.4,750.6,545.1,36053,41.970650863442394,-87.81219350355619,6
82,Kimball-Homan,2025-07-01,10568.9,7276.1,5685.6,290048,41.91848044162735,-87.7131730678066,1
84,Peterson,2025-07-01,2269.0,1246.5,959.6,59703,41.99035149163449,-87.71291537451737,6
85,Central,2025-07-01,6506.9,4373.8,3973.5,180514,41.931749138020834,-87.7660684453125,1
85A,North Central,2025-07-01,634.5,266.1,0.0,15023,41.99034514150944,-87.76759155896227,6
86,Narragansett/Ridgeland,2025-07-01,1267.7,0.0,0.0,27889,41.94372222232143,-87.78625384821429,1
87,87th,2025-07-01,5957.5,4477.4,3613.1,167041,41.7363219310987,-87.61182466014897,2
88,Higgins,2025-07-01,901.1,415.5,350.5,23238,41.98083891774892,-87.79662570779222,6
90,Harlem,2025-07-01,3298.4,2527.2,1876.3,92055,41.93290927759563,-87.806272884153,1
91,Austin,2025-07-01,3794.7,2172.8,1887.4,101612,41.922064203910615,-87.77469446834264,1
92,Foster,2025-07-01,4726.2,2799.5,2730.4,128826,41.97553821244926,-87.71099686874155,6
93,California/Dodge,2025-07-01,2723.7,1503.4,0.0,65934,41.994591682428485,-87.69917861237596,6
94,California,2025-07-01,8270.3,5030.8,4059.8,222368,41.84402417050438,-87.6927409424342,5
95,95th,2025-07-01,4150.6,2892.3,4037.6,123070,41.724648511934156,-87.62142335555555,2
96,Lunt,2025-07-01,626.8,0.0,0.0,13789,42.007895844943825,-87.69302311460675,6
97,Skokie,2025-07-01,2079.9,1488.1,1143.4,57428,42.03062502588235,-87.72305241529412,6
100,Jeffery Manor Express,2025-07-01,328.1,0.0,0.0,7218,41.71237291281513,-87.56646247058823,2
103,West 103rd,2025-07-01,1217.9,697.5,621.5,32691,41.70873327922971,-87.66023258734526,2
106,East 103rd,2025-07-01,608.6,259.2,210.9,15480,41.71061450131926,-87.60840132981531,2
108,Halsted/95th,2025-07-01,607.6,0.0,0.0,13368,41.68358077969762,-87.64205396112311,2
111,111th/King Drive,2025-07-01,2061.4,1204.3,1027.2,55304,41.69988641471572,-87.6326567541806,2
111A,Pullman Shuttle,2025-07-01,305.4,251.7,204.2,8747,41.698957109589045,-87.59774770890411,2
112,Vincennes/111th,2025-07-01,922.3,559.7,383.4,24446,41.69156394879518,-87.69255675903614,2
115,Pullman/115th,2025-07-01,1526.6,982.5,895.3,41992,41.70019510248902,-87.62265580819911,2
119,Michigan/119th,2025-07-01,2488.3,1769.1,1439.9,69018,41.69011609228971,-87.63521464836448,2
120,Ogilvie/Streeterville Express,2025-07-01,859.0,0.0,0.0,18899,41.888464093495934,-87.62822727642276,4
121,Union/Streeterville Express,2025-07-01,1130.8,0.0,0.0,24877,41.88603991634981,-87.63126987452472,4
124,Navy Pier,2025-07-01,1544.7,2199.4,1387.4,49718,41.8857488802589,-87.6256503592233,4
125,Water Tower Express,2025-07-01,572.5,0.0,0.0,12594,41.88733831147541,-87.63450946994536,4
126,Jackson,2025-07-01,3016.1,1870.6,1374.3,80709,41.87703924742268,-87.69833780491673,5
134,Stockton/LaSalle Express,2025-07-01,1692.8,0.0,0.0,37242,41.90604431349206,-87.62789051587302,4
135,Clarendon/LaSalle Express,2025-07-01,1610.5,0.0,0.0,35432,41.91916866069651,-87.63220687363184,4
136,Sheridan/LaSalle Express,2025-07-01,1062.7,0.0,0.0,23379,41.93659799649431,-87.63807529272567,4
143,Stockton/Michigan Express,2025-07-01,837.4,0.0,0.0,18422,41.90857480745342,-87.62898823136646,4
146,Inner Lake Shore/Michigan Express,2025-07-01,10725.3,9967.6,7830.9,314981,41.909313351541854,-87.63023937621145,4
147,Outer DuSable Lake Shore Express,2025-07-01,8618.8,7237.9,5968.9,248409,41.94978855037187,-87.6424022204192,4
148,Clarendon/Michigan Express,2025-07-01,1370.6,0.0,0.0,30153,41.92549256585366,-87.63506511609755,4
151,Sheridan,2025-07-01,12301.2,13053.5,10525.1,375467,41.93797105971049,-87.64200677020507,4
152,Addison,2025-07-01,6254.6,3993.0,3267.7,169911,41.94578617056856,-87.77585209364548,1
155,Devon,2025-07-01,4304.4,3502.4,3082.9,124121,41.99942776973685,-87.67911623464911,6
156,LaSalle,2025-07-01,4212.6,0.0,0.0,92678,41.91054481885857,-87.63572922952854,4
157,Streeterville/Taylor,2025-07-01,4452.8,0.0,0.0,97961,41.872754388790035,-87.66236111209965,5
165,West 65th,2025-07-01,102.5,0.0,0.0,2255,41.775762804971315,-87.76662106500956,3
169,69th-UPS Express,2025-07-01,104.6,12.0,0.0,2350,41.74927048829613,-87.7551320397387,3
171,U. of Chicago/Hyde Park,2025-07-01,190.8,156.3,0.0,4822,41.793179976351354,-87.59417782770271,0
172,U. of Chicago/Kenwood,2025-07-01,362.2,70.8,340.1,9952,41.79624544061303,-87.59702345977011,0
192,U. of Chicago Hospitals Express,2025-07-01,491.6,0.0,0.0,10815,41.83004343621399,-87.60717723539095,0
201,Central/Ridge,2025-07-01,1039.8,665.1,0.0,25537,42.050306421180274,-87.69875863783346,6
206,Evanston Circulator,2025-07-01,157.8,0.0,0.0,3471,42.04167457817419,-87.69702300839455,6
1,Bronzeville/Union Station,2025-08-01,1086.5,0.0,0.0,22817,41.86270845009074,-87.62751832486389,4
2,Hyde Park Express,2025-08-01,1937.8,0.0,0.0,40694,41.83797426358696,-87.60603438043478,0
3,King Drive,2025-08-01,13350.1,10149.3,8842.2,375310,41.81207199935107,-87.61900935561324,0
4,Cottage Grove,2025-08-01,11756.2,10722.5,8818.3,344584,41.79346131587302,-87.61174186507937,0
X4,Cottage Grove Express,2025-08-01,2321.5,0.0,0.0,48751,41.798583813901345,-87.61315383744395,0
N5,South Shore Night Bus,2025-08-01,111.4,112.3,114.8,3474,41.747589059646984,-87.57966599026172,2
6,Jackson Park Express,2025-08-01,5998.6,6379.7,6117.4,188456,41.81521174333877,-87.59344591789015,0
7,Harrison,2025-08-01,3405.9,0.0,0.0,71523,41.87511370790816,-87.66249154846939,5
8,Halsted,2025-08-01,14799.5,10618.1,7795.0,402855,41.852703962273644,-87.64741231690141,5
8A,South Halsted,2025-08-01,1877.2,1523.6,1278.5,53431,41.71725633639495,-87.64205832721011,2
9,Ashland,2025-08-01,16318.1,15697.2,14145.7,491894,41.847488411901445,-87.66614635704323,5
X9,Ashland Express,2025-08-01,5161.7,0.0,0.0,108395,41.843996949019605,-87.66556922990196,5
11,Lincoln,2025-08-01,1049.8,542.8,414.8,26835,41.99252418870968,-87.70289943387097,6
12,Roosevelt,2025-08-01,7552.9,5587.5,4374.2,208419,41.86665699568966,-87.69360280517242,5
J14,Jeffery Jump,2025-08-01,7768.8,4813.3,3621.6,205320,41.793369135927236,-87.59149178928752,0
15,Jeffery Local,2025-08-01,4568.5,3828.0,2578.9,127974,41.76439597352746,-87.58755362144275,0
18,16th/18th,2025-08-01,2985.7,2392.7,1909.4,84211,41.8588593442029,-87.72437428623189,5
20,Madison,2025-08-01,11578.9,8185.2,6843.3,318299,41.881294665647296,-87.69337781549439,5
21,Cermak,2025-08-01,7110.9,6005.6,4598.3,202349,41.851482421323055,-87.7081956056519,5
22,Clark,2025-08-01,13180.9,12269.6,9219.4,384243,41.94712498175182,-87.65297887226278,4
24,Wentworth,2025-08-01,1836.9,0.0,0.0,38575,41.81418132816137,-87.63115587509697,0
26,South Shore Express,2025-08-01,2898.5,0.0,0.0,60869,41.78100415245283,-87.57703864943396,0
28,Stony Island,2025-08-01,3733.0,2243.3,1726.1,98239,41.80139024593967,-87.59824213689096,0
29,State,2025-08-01,8457.5,9994.0,7164.0,263396,41.81664578911564,-87.62584710827664,0
30,South Chicago,2025-08-01,2139.8,1452.9,874.7,56575,41.70633345603752,-87.55784333645956,2
31,31st,2025-08-01,442.2,0.0,0.0,9287,41.83700625749559,-87.63762934920635,0
34,South Michigan,2025-08-01,3490.0,2403.2,2259.8,96604,41.685294710353865,-87.61780620314549,2
35,31st/35th,2025-08-01,3371.7,2328.7,1943.8,92168,41.83288785258964,-87.68449886155378,5
36,Broadway,2025-08-01,9761.3,10233.9,8522.1,298767,41.93648539526542,-87.64466189454807,4
37,Sedgwick,2025-08-01,1481.2,0.0,0.0,31105,41.90034350930626,-87.63841551776649,4
39,Pershing,2025-08-01,1319.8,512.2,500.3,32777,41.824165926689574,-87.65635449026347,5
43,43rd,2025-08-01,871.3,426.4,306.9,21963,41.816307030501086,-87.62689561220044,0
44,Wallace-Racine,2025-08-01,2438.3,1070.8,1090.1,62009,41.79913625199203,-87.64913145219123,7
47,47th,2025-08-01,8283.9,7069.7,4879.8,233709,41.80519930159706,-87.68395456142505,7
48,South Damen,2025-08-01,629.3,0.0,0.0,13216,41.77432695428572,-87.67480585428571,7
49,Western,2025-08-01,13452.3,12435.4,10090.4,395127,41.8634918214649,-87.68599027873856,5
49B,North Western,2025-08-01,3728.5,2558.5,2503.3,103608,41.99245736165577,-87.68971186056645,6
X49,Western Express,2025-08-01,4071.6,0.0,0.0,85503,41.863894052938065,-87.6859992599259,5
50,Damen,2025-08-01,8015.5,5045.9,3723.8,212173,41.91504755564648,-87.67671287397708,4
51,51st,2025-08-01,994.6,719.3,517.9,27073,41.802107210526316,-87.66349260526316,7
52,Kedzie,2025-08-01,6316.9,4464.4,3389.1,171923,41.84108998082454,-87.70487544199425,5
52A,South Kedzie,2025-08-01,3074.9,1774.4,1414.4,80517,41.741102609879036,-87.70325261088709,7
53,Pulaski,2025-08-01,15428.5,10787.0,8445.4,420160,41.87115787077949,-87.72562793830762,5
53A,South Pulaski,2025-08-01,4365.7,2514.1,1702.9,112766,41.741355448705654,-87.72179026653883,3
54,Cicero,2025-08-01,7980.8,6355.3,5960.9,229179,41.902075903189065,-87.74587446241458,1
54A,North Cicero/Skokie Blvd.,2025-08-01,570.1,0.0,0.0,11972,42.010730629310345,-87.74814805555555,6
54B,South Cicero,2025-08-01,2139.7,1927.7,1424.2,61693,41.80321414405987,-87.743139,3
55,Garfield,2025-08-01,6831.6,5730.8,5320.0,198718,41.79341361610738,-87.6622817771812,7
55A,55th/Austin,2025-08-01,136.7,0.0,0.0,2870,41.78738842998028,-87.75930810650888,3
55N,55th/Narragansett,2025-08-01,358.4,238.5,0.0,8720,41.789007552962296,-87.76397602513465,3
56,Milwaukee,2025-08-01,6000.5,4092.6,3390.8,163426,41.92085398073836,-87.69395108105938,1
57,Laramie,2025-08-01,1393.6,715.1,457.4,35128,41.89084842175573,-87.75444982633587,1
59,59th/61st,2025-08-01,2550.0,1316.3,0.0,60132,41.786643209703946,-87.65843892845395,7
60,Blue Island/26th,2025-08-01,9896.3,7070.1,6082.7,273586,41.86002097867804,-87.67448119474058,5
62,Archer,2025-08-01,7795.6,5734.5,4365.7,214208,41.831196224383916,-87.68645058819715,5
62H,Archer/Harlem,2025-08-01,747.0,427.1,0.0,17822,41.789729205,-87.77199206833333,3
63,63rd,2025-08-01,11131.0,7860.2,6890.7,307506,41.77979564413681,-87.66852664820847,7
63W,West 63rd,2025-08-01,1177.8,578.8,468.9,29973,41.77875761893765,-87.77166333949192,3
65,Grand,2025-08-01,7087.2,6115.9,4255.7,200690,41.90243625119237,-87.70207508505564,1
66,Chicago,2025-08-01,18080.5,15527.1,12354.5,519098,41.894955418367346,-87.75548676870748,1
67,67th-69th-71st,2025-08-01,5719.2,4435.1,3777.1,161164,41.76742007088414,-87.65544472865854,7
68,Northwest Highway,2025-08-01,874.8,504.0,359.8,22691,41.99076776470588,-87.79600088071896,6
70,Division,2025-08-01,6714.1,4651.9,4020.3,184357,41.902938229952824,-87.69604348820755,1
71,71st/South Shore,2025-08-01,7366.2,4776.2,3982.3,198483,41.74483280141287,-87.57029791679749,2
72,North,2025-08-01,11309.0,10338.1,8476.5,331561,41.91005346877602,-87.72004403746878,1
73,Armitage,2025-08-01,4510.5,3085.8,2458.5,122441,41.916391976294996,-87.68754897980685,1
74,Fullerton,2025-08-01,9479.2,7793.2,5922.0,267638,41.92451706951219,-87.72564805365853,1
75,74th-75th,2025-08-01,4600.7,3875.3,2496.7,128474,41.757461065693434,-87.62657061719383,7
76,Diversey,2025-08-01,9037.9,6610.6,4577.3,245736,41.93162639941691,-87.71702104664723,1
77,Belmont,2025-08-01,13919.2,10608.8,8281.9,386757,41.938922492341355,-87.69508701641139,1
78,Montrose,2025-08-01,6166.7,4464.9,3719.7,170424,41.96095534585153,-87.72573755109171,6
79,79th,2025-08-01,15286.9,11244.1,10410.0,429296,41.75099047742364,-87.64993755511288,7
80,Irving Park,2025-08-01,8185.0,5869.3,4928.0,225872,41.95343202188184,-87.74565515390226,1
81,Lawrence,2025-08-01,8822.3,7047.7,5586.0,248436,41.96846732520325,-87.7049734622532,6
81W,West Lawrence,2025-08-01,1430.4,780.8,582.9,36857,41.970650863442394,-87.81219350355619,6
82,Kimball-Homan,2025-08-01,11388.0,7773.6,6365.0,309842,41.91848044162735,-87.7131730678066,1
84,Peterson,2025-08-01,2442.6,1321.0,921.7,62509,41.99035149163449,-87.71291537451737,6
85,Central,2025-08-01,6880.9,4917.1,4051.0,189339,41.931749138020834,-87.7660684453125,1
85A,North Central,2025-08-01,652.4,328.2,0.0,15341,41.99034514150944,-87.76759155896227,6
86,Narragansett/Ridgeland,2025-08-01,1621.0,0.0,0.0,34041,41.94372222232143,-87.78625384821429,1
87,87th,2025-08-01,6570.3,4823.5,3873.7,181462,41.7363219310987,-87.61182466014897,2
88,Higgins,2025-08-01,955.1,457.4,352.3,24106,41.98083891774892,-87.79662570779222,6
90,Harlem,2025-08-01,3447.8,2733.4,1950.9,95825,41.93290927759563,-87.806272884153,1
91,Austin,2025-08-01,4013.6,2492.6,1987.0,106684,41.922064203910615,-87.77469446834264,1
92,Foster,2025-08-01,5005.7,3185.9,2818.1,135140,41.97553821244926,-87.71099686874155,6
93,California/Dodge,2025-08-01,2980.0,1449.5,743.6,72058,41.994591682428485,-87.69917861237596,6
94,California,2025-08-01,9113.7,5718.4,4467.2,242316,41.84402417050438,-87.6927409424342,5
95,95th,2025-08-01,4517.5,3192.0,4507.6,133365,41.724648511934156,-87.62142335555555,2
96,Lunt,2025-08-01,668.2,0.0,0.0,14031,42.007895844943825,-87.69302311460675,6
97,Skokie,2025-08-01,2188.9,1604.8,1128.6,59633,42.03062502588235,-87.72305241529412,6
100,Jeffery Manor Express,2025-08-01,356.3,0.0,0.0,7482,41.71237291281513,-87.56646247058823,2
103,West 103rd,2025-08-01,1360.0,716.4,636.3,35324,41.70873327922971,-87.66023258734526,2
106,East 103rd,2025-08-01,655.7,285.9,221.5,16306,41.71061450131926,-87.60840132981531,2
108,Halsted/95th,2025-08-01,689.2,0.0,0.0,14472,41.68358077969762,-87.64205396112311,2
111,111th/King Drive,2025-08-01,2249.4,1384.0,1183.6,60076,41.69988641471572,-87.6326567541806,2
111A,Pullman Shuttle,2025-08-01,328.8,266.3,229.9,9385,41.698957109589045,-87.59774770890411,2
112,Vincennes/111th,2025-08-01,1043.4,606.5,389.9,26892,41.69156394879518,-87.69255675903614,2
115,Pullman/115th,2025-08-01,1660.9,1141.4,1000.4,45588,41.70019510248902,-87.62265580819911,2
119,Michigan/119th,2025-08-01,2723.4,2031.1,1610.3,75399,41.69011609228971,-87.63521464836448,2
120,Ogilvie/Streeterville Express,2025-08-01,806.3,0.0,0.0,16932,41.888464093495934,-87.62822727642276,4
121,Union/Streeterville Express,2025-08-01,1064.3,0.0,0.0,22350,41.88603991634981,-87.63126987452472,4
124,Navy Pier,2025-08-01,1306.5,2318.8,1299.7,45530,41.8857488802589,-87.6256503592233,4
125,Water Tower Express,2025-08-01,524.7,0.0,0.0,11018,41.88733831147541,-87.63450946994536,4
126,Jackson,2025-08-01,3215.3,2001.9,1715.4,86108,41.87703924742268,-87.69833780491673,5
134,Stockton/LaSalle Express,2025-08-01,1641.6,0.0,0.0,34474,41.90604431349206,-87.62789051587302,4
135,Clarendon/LaSalle Express,2025-08-01,1596.9,0.0,0.0,33534,41.91916866069651,-87.63220687363184,4
136,Sheridan/LaSalle Express,2025-08-01,1075.9,0.0,0.0,22594,41.93659799649431,-87.63807529272567,4
143,Stockton/Michigan Express,2025-08-01,849.4,0.0,0.0,17838,41.90857480745342,-87.62898823136646,4
146,Inner Lake Shore/Michigan Express,2025-08-01,10921.5,9848.6,8678.2,321985,41.909313351541854,-87.63023937621145,4
147,Outer DuSable Lake Shore Express,2025-08-01,8773.6,7397.9,6325.6,252864,41.94978855037187,-87.6424022204192,4
148,Clarendon/Michigan Express,2025-08-01,1381.6,0.0,0.0,29014,41.92549256585366,-87.63506511609755,4
151,Sheridan,2025-08-01,12076.5,13404.9,10992.4,375592,41.93797105971049,-87.64200677020507,4
152,Addison,2025-08-01,7244.2,4189.2,3376.6,189957,41.94578617056856,-87.77585209364548,1
155,Devon,2025-08-01,4436.5,3555.5,3000.9,125948,41.99942776973685,-87.67911623464911,6
156,LaSalle,2025-08-01,4035.7,0.0,0.0,84751,41.91054481885857,-87.63572922952854,4
157,Streeterville/Taylor,2025-08-01,4890.0,0.0,0.0,102690,41.872754388790035,-87.66236111209965,5
165,West 65th,2025-08-01,124.8,0.0,0.0,2621,41.775762804971315,-87.76662106500956,3
169,69th-UPS Express,2025-08-01,124.0,14.4,0.0,2676,41.74927048829613,-87.7551320397387,3
171,U. of Chicago/Hyde Park,2025-08-01,266.9,203.4,0.0,6621,41.793179976351354,-87.59417782770271,0
172,U. of Chicago/Kenwood,2025-08-01,521.0,122.8,438.6,13747,41.79624544061303,-87.59702345977011,0
192,U. of Chicago Hospitals Express,2025-08-01,445.4,0.0,0.0,9354,41.83004343621399,-87.60717723539095,0
